imdb_id,star,genre,runtime,user,critc,dir_popu,ac1_popu,ac2_popu,ac3_popu,total_box_office,n_of_posters,opening_box_office,year,budget_mixed
tt0422295,6.5,Biography,122,99,102,1.010059,9.994748,16.893867,2.487524,2281089,8,28815,2006,16800000
tt0404390,7.4,Action,122,421,157,2.03597,8.705754,2.675487,4.312236,9729088,23,3381974,2006,17000000
tt0462395,3.2,Comedy,89,115,36,1.013201,2.222774,3.311826,1.708211,15680099,3,6922767,2006,17000000
tt0465142,5.5,Comedy,107,219,149,2.273923,3.075045,5.000421,4.129972,16510971,12,3667420,2006,17000000
tt0466856,6.1,Comedy,105,94,52,1.896,1.311028,1.706366,1.000075,21170563,6,11554404,2006,17000000
tt0454841,6.4,Horror,107,868,270,1.939849,2.342334,3.888368,1.428107,70355813,23,15708512,2006,17000000
tt0486551,6.3,Comedy,110,175,88,2.58287,2.58287,1.576646,1.010723,20159316,10,7031228,2006,17500000
tt0386741,6.7,Animation,105,92,112,1,8.62256,7.704254,2.61116,2401413,6,10800,2006,18000000
tt0455967,5.8,Comedy,87,168,99,2.070356,2.768285,1.08178,5.332429,68824526,15,14276534,2006,18000000
tt0475276,7.6,Drama,111,832,283,1.788236,1.14139,9.760841,1,77635035,18,11478360,2006,18000000
tt0443453,7.3,Comedy,82,"1,216",350,1.014308,3.307515,1.148305,1.060054,261443242,24,26455463,2006,18000000
tt0446755,7.5,Drama,125,230,143,2.212946,7.088523,6.742229,4.940543,15118795,25,51085,2006,19400000
tt0114367,6.4,Sci-Fi,108,142,51,1.373982,3.245868,1.154444,3.794375,52034,19,23609,2006,20000000
tt0421238,7.4,Crime,104,236,171,1.00127,3.915852,8.47098,2.927467,5313608,18,61560,2006,20000000
tt0405296,7.1,Animation,100,295,232,1.069275,11.551851,5.731955,16.893867,7405084,29,391672,2006,20000000
tt0434139,6.5,Comedy,115,161,129,2.927365,2.455975,1.033225,2.767359,11614790,20,33561,2006,20000000
tt0430431,6.3,Biography,123,178,36,1.00062,1.000384,2.495751,2.596998,13725032,14,4106862,2006,20000000
tt0462519,5.9,Comedy,100,102,107,1.283371,4.765446,2.046439,1.033225,17807569,23,8602333,2006,20000000
tt0441796,5.1,Fantasy,100,283,112,1.020101,1.480119,1.449232,2.185907,23187506,10,10726406,2006,20000000
tt0763304,2.8,Animation,85,116,30,1.000388,2.773094,3.083369,1.172617,28058652,4,3605899,2006,20000000
tt0430634,6.4,Comedy,105,126,88,1.000165,1.32542,6.54252,2.615467,30399714,11,10803610,2006,20000000
tt0475944,5.3,Action,97,336,121,1.822226,2.174177,8.931032,1.597555,38164784,22,8852458,2006,20000000
tt0483726,6.2,Comedy,115,239,112,1.70846,5.168394,4.098147,2.429152,41342180,13,12299380,2006,20000000
tt0433386,5,Horror,102,283,130,1.535975,1.576678,8.918898,5.332429,70743839,26,20825300,2006,20000000
tt0466342,2.8,Comedy,83,612,99,1.020083,4.942755,1.004313,2.148307,85146165,20,19076261,2006,20000000
tt0449467,7.5,Drama,143,929,252,2.246771,10.135866,16.031375,2.341897,132121212,32,389351,2006,20000000
tt0454919,4.7,Horror,90,257,150,1.005897,5.229671,2.093182,2.76951,30241435,6,8203822,2006,20500000
tt0424205,7.8,Drama,116,147,121,1,4.056694,1.859342,1.85233,23134075,22,42732,2006,22000000
tt0384793,6.5,Comedy,93,213,115,2.044448,4.618976,4.372653,3.78027,38314803,16,10023835,2006,23000000
tt0479143,7.2,Drama,102,971,282,10.914564,10.914564,1.000161,3.579452,156229050,47,12158168,2006,24000000
tt0383222,2.9,Action,95,476,145,1.048247,7.561601,10.285322,5.491766,3605420,17,1550000,2006,25000000
tt0488658,5.1,Adventure,90,58,74,2.127285,1.638056,1.005756,2.177112,21970831,10,5815474,2006,25000000
tt0454945,6.4,Comedy,105,267,82,1.065953,2.764599,2.57418,4.845434,55279608,17,10730372,2006,25000000
tt0414982,5.8,Fantasy,93,575,216,1.061317,7.401619,1.615372,2.721644,112798051,23,19173094,2006,25000000
tt0075005,7.6,Horror,111,337,165,1.858575,3.086765,1.839156,1.5704,119295584,32,16026496,2006,25000000
tt0396752,6.6,Comedy,97,182,128,1.027805,4.668139,5.661008,1.63744,128745578,19,14503650,2006,25000000
tt0417433,5.8,Drama,108,145,88,1.823733,11.759106,3.948571,4.155909,17224992,8,7681171,2006,26000000
tt0425210,7.8,Crime,110,523,201,1.4,6.118309,10.285322,10.631442,55495466,41,7031921,2006,27000000
tt0465551,7.4,Crime,92,286,219,1.02252,16.031375,3.083369,1.000408,50578411,17,414487,2006,27500000
tt0397078,5.4,Comedy,103,149,99,1.029219,5.448002,8.840379,1.449232,38159905,22,5692285,2006,28000000
tt0370032,4.4,Action,87,835,158,1.526973,9.729485,2.675487,1.312448,30962112,19,9064880,2006,30000000
tt0417976,5.6,Action,98,133,85,1.1776,2.168068,1.483777,5.100058,35869934,8,272838,2006,30000000
tt0482546,7,Biography,92,143,124,1.000026,3.404144,9.1312,2.927467,35891257,12,9653,2006,30000000
tt0421206,6.9,Crime,125,138,86,1.004959,10.726285,1.844362,1.15667,41457834,22,14479,2006,30000000
tt0385726,7.2,Biography,118,148,96,1.000002,2.712441,1.846354,2.050385,42799060,11,13594734,2006,30000000
tt0420223,7.6,Comedy,113,545,254,1.192732,3.208619,4.668139,3.772248,53572822,28,13411093,2006,30000000
tt0465624,5.1,Comedy,95,202,145,1.723389,6.171428,2.835963,5.249237,60772856,21,8603460,2006,30000000
tt0446046,6.7,Drama,108,128,101,1.007319,8.008019,1.094515,2.635405,65390493,19,12051277,2006,30000000
tt0375154,6.8,Action,125,322,107,2.217428,11.759106,2.794591,2.829337,17455613,21,6583135,2006,31000000
tt0452624,6.1,Drama,108,177,183,5.098212,6.793614,16.031375,4.54697,6678033,15,76817,2006,32000000
tt0457510,5.7,Comedy,92,448,158,1.001767,6.961499,1.0182,1.000412,99296462,25,28309599,2006,32000000
tt0380389,6.7,Drama,118,115,91,1.512361,1.46707,2.858337,3.179231,27610873,15,1921838,2006,33000000
tt0417148,5.5,Action,105,"1,039",283,1.139675,21.798855,2.507055,1.090361,62020814,27,15206301,2006,33000000
tt0419198,7.1,Comedy,114,41,46,9.953055,9.953055,12.536219,1.981064,10167,7,4000,2006,35000000
tt0383060,4.3,Action,83,113,61,2.043575,2.576039,5.903853,3.022647,12506188,11,4510408,2006,35000000
tt0414993,7.3,Drama,96,946,275,2.694542,11.578725,7.701464,1.595279,15461638,28,3768702,2006,35000000
tt0430779,5.8,Animation,87,35,42,1.033609,2.069219,4.380505,3.842077,17000437,10,6061762,2006,35000000
tt0401445,7,Comedy,118,207,147,3.492204,6.409724,3.487368,1.681619,42064105,33,3721526,2006,35000000
tt0762121,6.8,Drama,101,205,122,2.599734,2.141981,4.386741,6.781492,46309644,14,7849304,2006,35000000
tt0437863,5.6,Comedy,80,217,89,3.183311,3.46425,2.046439,2.732121,65063726,12,19656429,2006,35000000
tt0458352,6.9,Comedy,109,646,205,1.620241,9.871183,6.42216,1.761165,326073155,36,27537244,2006,35000000
tt0457495,5.1,Action,93,186,66,1.000344,2.360702,4.112039,2.11087,20722450,15,215177,2006,40000000
tt0445990,7.1,Biography,105,148,120,1.000001,9.613769,3.322794,4.888279,58501127,11,14293,2006,40000000
tt0422720,6.4,Biography,123,636,266,2.124101,6.543151,2.850848,9.207891,60862471,16,5361050,2006,40000000
tt0482571,8.5,Drama,130,"1,177",357,4.95888,10.89883,11.578725,19.548051,104407366,58,14801808,2006,40000000
tt0410297,6.8,Drama,99,557,176,1.013409,11.551851,9.015756,4.470491,114830111,31,13616196,2006,40000000
tt0397313,7.3,Adventure,120,270,123,1.932828,8.705754,2.521446,5.286499,120455994,27,20188176,2006,40000000
tt0472043,7.8,Action,139,"1,071",287,5.186713,1.073499,1.732475,1.004536,121032272,40,15005604,2006,40000000
tt0421729,4.7,Comedy,99,83,64,1.000024,3.55013,3.751677,3.674637,137047376,24,27736056,2006,40000000
tt0758766,6.5,Comedy,96,294,172,1.472003,3.075045,7.223705,2.575782,146196885,25,13623630,2006,40000000
tt0362120,5.1,Comedy,83,412,148,1.74724,5.249237,2.301311,2.66213,178710620,34,40222875,2006,40000000
tt0408985,6.4,Comedy,112,118,98,1.64,2.255582,1.918889,1.526275,43343247,13,12806188,2006,45000000
tt0429589,5.8,Animation,88,72,105,1.145774,3.698061,6.363603,8.184539,49610898,49,8432465,2006,45000000
tt0450232,6.6,Action,105,308,201,1.858575,10.184027,2.102955,4.14618,65595141,36,11855260,2006,45000000
tt0473444,7,Action,114,232,187,2.746483,2.633037,7.512915,1.050569,76904429,34,478771,2006,45000000
tt0401855,6.7,Action,106,514,209,2.302458,10.271945,5.342183,15.551772,113417762,32,26857181,2006,45000000
tt0308353,4.5,Animation,87,73,93,1,5.038738,3.901335,3.215487,37923818,17,6608244,2006,47000000
tt0408345,5.8,Crime,105,308,172,1.000066,9.157321,4.357556,5.326419,82751189,21,13635463,2006,50000000
tt0384537,6.6,Horror,125,"1,764",272,1.108659,4.82908,1.866267,21.415707,94704227,48,20152598,2006,50000000
tt0427229,5.6,Comedy,97,244,140,1.063249,6.822825,2.115864,3.757674,128402901,24,24411322,2006,50000000
tt0434409,8.2,Action,132,"2,094",530,1.013619,3.21705,14.229283,6.079698,130214162,67,25642640,2006,50000000
tt0454848,7.6,Crime,129,667,226,4.457762,6.59132,6.652967,5.292712,185798265,37,28954945,2006,50000000
tt0790604,4.9,Comedy,93,114,72,1.000024,4.761047,7.593723,4.072045,46815807,22,12001256,2006,51000000
tt0414853,5.6,Animation,90,156,100,2.011466,5.900541,5.903853,4.32434,118583844,27,15820864,2006,51000000
tt0452594,5.8,Comedy,106,494,185,2.64232,6.636919,5.643957,4.327491,205727307,21,39172785,2006,52000000
tt0418689,7.1,Drama,132,423,281,5.965496,7.471412,2.227721,2.277885,63657941,37,10245190,2006,53000000
tt0405676,6.2,Drama,125,183,129,2.715059,5.109926,7.852026,8.159558,9521458,18,3672366,2006,55000000
tt0098382,5.4,Action,107,309,102,4.061384,4.061384,3.706644,1.766724,87473024,39,16414767,2006,55000000
tt0454824,6.5,Action,138,251,121,1.102106,11.759106,12.536219,1.58,14816379,19,6004219,2006,60000000
tt0387877,5.6,Crime,121,652,239,2.975193,6.118309,4.153401,19.548051,49238525,24,10005895,2006,60000000
tt0443632,6.1,Action,108,216,161,1.587423,4.600271,2.979577,4.485531,78080697,23,14367854,2006,60000000
tt0393735,4.4,Comedy,98,87,77,1.7065,2.576039,3.260047,1.002078,87123569,20,16310058,2006,60000000
tt0396171,7.5,Crime,147,501,222,1.399529,5.396484,3.772248,7.173372,133603463,28,37079,2006,63700000
tt0430304,4.3,Comedy,98,193,76,1.86956,1.331172,3.868786,2.080913,101636047,15,21613176,2006,64000000
tt0758794,7.1,Drama,124,181,86,2.294987,6.822825,2.066689,3.396936,43545364,10,6114264,2006,65000000
tt0469641,6,Drama,128,570,241,2.290933,6.363603,4.012786,5.687897,163295654,38,18730762,2006,65000000
tt0430912,4.3,Drama,114,317,157,1.014089,5.922146,4.780911,5.289463,35417162,35,3201420,2006,70000000
tt0406816,6.9,Action,139,281,138,1.12,6.655135,4.108568,4.316858,94973540,31,18006064,2006,70000000
tt0415306,6.6,Comedy,116,442,174,3.087322,3.208619,5.039156,3.307515,162870525,22,47042215,2006,73000000
tt0452637,5.6,Drama,110,"1,041",286,1.318891,3.698061,18.750852,5.866762,72785169,27,18044396,2006,75000000
tt0385880,6.6,Animation,91,238,192,1.046505,1.079835,1.008523,12.695927,141267370,30,22217226,2006,75000000
tt0443489,6.5,Drama,134,511,245,1.963813,21.325575,4.442487,9.001241,155708695,26,378950,2006,75000000
tt0438097,6.8,Animation,91,253,162,1.437227,4.102297,5.637282,2.851015,651899282,66,68033544,2006,75000000
tt0206634,7.9,Drama,109,"1,250",383,1.870575,6.696419,6.652967,3.956673,69845011,49,501003,2006,76000000
tt0344854,6,Animation,94,65,104,3.819249,3.843841,2.103395,3.814327,113325743,34,4294936,2006,80000000
tt0383216,5.6,Adventure,93,429,147,2.075015,3.580618,6.028414,12.536219,158926474,35,20220412,2006,80000000
tt0413895,6.3,Comedy,97,103,113,1.009835,7.708452,8.184539,2.828409,143985708,22,11457353,2006,82500000
tt0389860,6.4,Comedy,107,699,173,1.122377,10.445516,10.271945,5.503375,237685089,37,40011365,2006,82500000
tt0343737,6.7,Drama,167,489,190,12.081199,8.312798,9.968347,12.081199,99908565,39,10033960,2006,85000000
tt0463985,6,Action,104,396,163,1.823733,4.179001,1.248529,3.222528,157794205,67,23973840,2006,85000000
tt0457939,6.9,Comedy,136,499,157,2.246565,8.159558,6.941386,7.852026,205190324,28,12778913,2006,85000000
tt0366548,6.5,Animation,108,555,201,2.84689,8.657058,3.720871,11.578725,385000317,32,41533432,2006,85000000
tt0407887,8.5,Crime,151,"2,112",350,4.497975,12.719049,8.312798,5.753803,289660619,72,26887467,2006,90000000
tt0450259,8,Adventure,143,678,169,2.768718,12.719049,3.649244,4.47359,171377916,48,8648324,2006,100000000
tt0449010,5.1,Action,104,"1,703",175,1.000006,2.059278,4.012774,7.845491,249488115,31,23239907,2006,100000000
tt0477347,6.4,Adventure,108,451,176,2.075015,6.155562,20.840426,3.225125,579446407,39,30433781,2006,110000000
tt0382625,6.6,Mystery,149,"1,981",306,7.364804,8.21753,4.457591,12.536219,767820459,54,77073388,2006,125000000
tt0430357,6,Action,134,942,244,1.8733,4.444816,4.442487,7.512915,163818556,40,25723815,2006,135000000
tt0424095,6.6,Animation,85,127,133,1.149239,11.578725,8.159558,6.614607,179357126,42,935,2006,149000000
tt0389790,6.1,Animation,91,256,188,1.017331,1.575181,3.404144,4.761047,287594577,44,38021044,2006,150000000
tt0317919,6.9,Action,126,880,311,5.941918,12.950508,5.043143,6.375302,397501348,62,47743273,2006,150000000
tt0409182,5.6,Action,99,639,232,2.190659,5.228071,7.544655,4.994398,181674817,20,22155410,2006,160000000
tt0376994,6.7,Action,104,"1,928",335,1.509598,6.691503,11.578725,4.645754,459260946,71,102750665,2006,210000000
tt0383574,7.3,Action,151,"1,850",313,3.267113,19.45855,7.005697,7.92823,1066215812,61,135634554,2006,225000000
tt0348150,6.1,Action,154,"2,380",438,4.014591,2.655448,6.046683,2.700911,374085065,43,52535096,2006,232000000
tt0914382,6.5,Drama,78,12,22,1.000611,1.001361,1.00112,1.12,15425,3,4860,2007,2500
tt0087763,7.1,Drama,115,6,25,1.334932,1,1,1.00648,4294,1,4294,2007,50000
tt0907657,7.9,Drama,85,340,238,1.002582,1.000044,1.64,1.002722,23324057,17,61901,2007,150000
tt0952682,7.3,Drama,92,35,89,1.18697,4.232354,1.036,1.002127,284174,7,4553,2007,250000
tt0492869,6.4,Drama,90,6,16,1.000408,1.00024,1,1,3550,1,3550,2007,500000
tt0843850,6.1,Comedy,84,12,33,1.823733,1.000011,1.2097,3.023565,53201,2,11903,2007,500000
tt0433350,6.8,Drama,88,39,28,1.000035,1.000002,1.000088,1.487427,220409,2,27835,2007,500000
tt0801526,6.2,Drama,77,50,62,1.000001,4.392829,1.000379,1.000033,33183,7,8846,2007,700000
tt0438486,5.6,Crime,88,21,14,1.0001,1.175357,1.168,1.000817,6404,3,2520,2007,750000
tt0462579,5.9,Comedy,86,9,29,1.12,1.349231,3.140025,6.487777,82701,4,14196,2007,900000
tt0825346,4.9,Comedy,90,4,6,1.001187,2.182053,1.001873,1.433127,8158,1,4719,2007,989000
tt0477139,7.3,Comedy,88,94,114,1.000223,1.511211,4.106706,3.911656,473769,9,42808,2007,1000000
tt0472259,6.1,Crime,78,32,71,1.52,4.231683,2.113791,2.132601,844377,5,5555,2007,1000000
tt0976025,6.2,Documentary,85,2,16,1,2.038799,5.168394,1.459515,7826,1,7826,2007,1200000
tt0433398,7.4,Drama,135,19,15,1,1.000021,1.0108,1.000001,635305,2,87442,2007,1300000
tt0458242,6.9,Crime,78,35,70,1.009292,1.021168,1.168,1.0108,14018,6,2757,2007,1380000
tt0424789,6.7,Drama,88,17,31,1.011558,3.603095,1.072,1.000008,7346,3,505,2007,1500000
tt0465440,5.1,Action,118,19,15,1.000001,1.744334,1.436478,1.074031,7506,2,1629,2007,1500000
tt0780492,6.7,Drama,101,28,33,1.000115,1,2.964843,1.000191,35630,3,13100,2007,1500000
tt0436742,4.3,Comedy,9,5,14,1.0468,4.151398,1,1.355383,139084,2,92362,2007,1500000
tt0391229,6.2,Comedy,80,28,31,1.867045,1.867045,3.302795,3.59545,194568,2,12317,2007,1500000
tt0422401,5.7,Comedy,83,242,234,1.4,3.625883,2.985368,2.108528,240396,10,9152,2007,1500000
tt0473308,7,Comedy,108,207,172,1.556543,4.268241,3.834668,2.306314,22217183,14,92034,2007,1500000
tt0825236,7.1,Comedy,96,67,110,1.37798,1.37798,1.000555,1.000005,14253760,12,71916,2007,1600000
tt0486751,5.5,Drama,95,15,9,1.504,3.038986,1.153869,1.000002,139317,2,4515,2007,1900000
tt0473709,6.6,Comedy,87,34,59,1.898255,2.224303,5.038738,5.937426,265550,4,34531,2007,2000000
tt0912593,8.3,Documentary,102,56,79,1.036,2.703297,1.036,1,1433319,2,31533,2007,2000000
tt0772157,6.4,Comedy,97,41,61,1.000105,5.254345,1.538868,5.95655,1944150,7,34029,2007,2000000
tt0925248,8.1,Documentary,109,45,107,1.000572,1.001294,1.12,1,2175587,10,38281,2007,2000000
tt0405094,8.4,Drama,137,427,215,1.000092,1.592704,1.986171,1.732496,81197047,31,213589,2007,2000000
tt0810928,5.9,Drama,117,29,18,1.004704,3.82453,3.103183,6.125779,388390,6,246483,2007,2200000
tt0480025,7.7,Crime,101,198,172,1.192007,1.000032,1.852126,1.82895,8739576,12,17700,2007,2380000
tt0486028,5.1,Drama,101,90,24,1.4,3.036777,1.760325,1.000003,1420418,5,675000,2007,2400000
tt0465407,5.7,Comedy,100,18,18,1.000016,2.099199,1.065919,2.119287,72260,7,37924,2007,2500000
tt0419815,7,Drama,114,16,33,1.001361,3.355681,1.564396,3.625641,163069,1,32406,2007,3000000
tt0472126,7,Drama,107,32,19,1.000906,1.630894,5.12544,3.939695,49939,4,7183,2007,3250000
tt0482463,7.3,Drama,91,175,60,1.000001,1.014847,3.129938,1.000253,12405473,6,1328448,2007,3300000
tt0480251,6.5,Comedy,104,24,29,1.00635,1.001737,1.531865,1.650657,221096,1,36938,2007,3500000
tt0804516,5.9,Crime,98,166,160,1.014384,5.686071,4.809192,1.230825,6348315,17,2083398,2007,3500000
tt0465436,6.6,Drama,105,31,67,1.057693,5.914038,6.638244,1.003112,1146474,9,15810,2007,4000000
tt0796375,6.5,Comedy,90,75,122,1.124659,10.285322,4.973585,2.835963,3858964,9,233709,2007,4000000
tt0470705,6.1,Drama,102,335,215,3.885547,3.573313,4.232354,1.833308,8302995,17,3245556,2007,4000000
tt0464141,7.5,Drama,105,321,305,1.000131,3.052272,1.000213,1.000001,79250193,32,233323,2007,4000000
tt0859760,6.8,Action,98,15,26,1.000037,1.000001,1.000009,3.949069,5273266,3,1626090,2007,4002313
tt0409904,6.5,Action,132,124,158,1.163614,3.983906,1.008056,1.127255,38870910,30,46730,2007,4200000
tt0796212,7.3,Action,110,29,95,2.599663,2.412928,8.196265,2.64198,51957,10,15502,2007,4500000
tt0762110,7.2,Drama,103,46,77,1.015012,1.750551,1.940012,1.000379,3437024,5,3474,2007,4500000
tt0937237,6.1,Crime,90,109,132,2.975193,1.1008,1.000052,1.036,861325,9,25628,2007,5000000
tt0459293,7.4,Biography,136,26,16,1,1.000037,1.000012,1.008604,1375194,1,174425,2007,5000000
tt0841119,8.3,Documentary,152,29,46,1.52597,1.025519,1.000003,1,26007,3,2559,2007,6000000
tt0486051,5.9,Drama,91,128,83,1.07056,9.036686,2.767303,2.790795,31388,10,20146,2007,6000000
tt0462244,3,Comedy,89,35,52,1.809264,3.623542,2.814503,1.032336,18209872,14,3402678,2007,6000000
tt0091209,7.3,Thriller,97,249,90,1.4,4.647657,5.140891,13.478412,20855646,19,7818239,2007,6000000
tt0421082,7.7,Biography,121,148,184,1.000129,2.168126,3.44527,1.00001,8902141,5,27674,2007,6400000
tt0785077,2.1,Comedy,93,47,25,4.222972,1,2.625677,3.071467,5694308,2,2756661,2007,7000000
tt0467406,7.5,Comedy,96,893,381,1.468867,4.392829,4.125462,5.123338,231450102,20,413869,2007,7000000
tt2691498,6.7,Drama,120,6,7,1,1.000683,1.014351,1.574048,5000,3,3384,2007,7130000
tt0808417,8.1,Animation,95,166,246,1.000744,1.554247,5.031859,5.95655,25397460,12,88826,2007,7300000
tt0833553,5.5,Family,156,37,16,1.000228,1.547966,1.92223,1.000337,9443864,2,425102,2007,7400000
tt0498353,5.5,Crime,93,391,242,3.921725,5.873348,1.803391,3.045371,33606409,30,8203391,2007,7500000
tt0373445,5.5,Comedy,99,27,31,1.168,2.835963,6.401273,2.432546,127188,5,48120,2007,8000000
tt0457572,6.7,Comedy,91,100,143,1.000037,1,2.98906,5.06144,456814,15,10203,2007,8000000
tt0283503,6.4,Crime,99,48,40,1.245526,1.00324,1.172617,1,458232,7,41811,2007,8000000
tt0896923,6.4,Drama,114,26,54,1.002829,1.021866,10.561283,4.333525,1353296,5,24401,2007,8300000
tt0460989,7.5,Drama,124,227,174,1.720906,6.999314,1.00025,4.563586,25670174,17,76190,2007,8300000
tt0795434,7.3,Comedy,128,49,15,1,1.980513,2.0624,1.325814,6831069,2,578224,2007,8400000
tt0433416,7.5,Drama,122,121,165,2.55147,3.123417,4.47203,2.021159,20288774,5,248552,2007,8500000
tt0211933,6.5,Crime,84,202,132,1.815119,3.475599,10.490145,2.164654,32968648,25,5856872,2007,8600000
tt0482629,7.4,Drama,114,89,45,1.00062,1.000078,1.923535,2.38249,3438735,8,1241079,2007,9000000
tt0441007,6.2,Biography,97,27,63,1.000229,2.099199,1.52,16.705568,3922043,4,1355904,2007,9000000
tt0775529,7.2,Comedy,114,129,206,1.001064,4.098147,5.405763,3.058399,10642023,16,151859,2007,9000000
tt0386032,8,Documentary,123,427,264,1.4,1.4,1.105615,1.4,36535837,9,68969,2007,9000000
tt1024943,6.7,Action,170,146,36,1.001186,1.730492,2.427466,1.097471,37743074,5,1764131,2007,9100000
tt0783608,5.9,Crime,108,55,71,1.752483,9.915538,7.490581,5.175765,508203,13,16525,2007,10000000
tt0784972,5.3,Comedy,93,46,53,3.82876,3.407687,2.419877,2.669135,900926,9,508601,2007,10000000
tt0049833,7.9,Adventure,220,257,63,1.552855,4.99247,3.287159,2.139826,1051907,39,312438,2007,10000000
tt0388182,6.7,Comedy,93,68,89,1.8,4.600271,10.302279,1,1165102,17,35814,2007,10000000
tt0887719,3.9,Comedy,93,35,20,1.56,1.32662,2.835963,3.963982,1537479,10,1322,2007,10000000
